# entities
# W3C table at http://www.whatwg.org/specs/web-apps/current-work/multipage/named-character-references.html#named-character-references
# l=lower case Latin L=upper case Latin (alpha accents) g=lower case Greek G=upper case Greek c Cyrillic lower case C Cyrillic Upper case.
# a=arrow b=blank d=diacritical mark m=music s=symbol 4=html4 5=html5 p=proposed n=not an entity X=XHTML o=ordinary char, does not need entity.
# $=currency
# desc has no entities whereas notesdoes.
# normally sorted by entity, hex, desc, categories
## categories, hex, overstrike, alpha entity,              description,                                                                 notes
o4,    0x20,    ,       ,                                  "ordinary space",                                                            "&rarr; &larr;"
5,     0x154,   ,       &Racute;,                          "Latin capital letter R with acute"
5,     0x27eb,  ,       &Rang;,                            "double right-pointing angle bracket",                                       "for mathematics"
5a,    0x21a0,  ,       &Rarr;,                            "rightwards two headed arrow"
5,     0x2916,  ,       &Rarrtl;,                          "rightwards two-headed arrow with tail"
5,     0x158,   ,       &Rcaron;,                          "Latin capital letter R with caron"
5,     0x156,   ,       &Rcedil;,                          "Latin capital letter R with cedilla"
5C,    0x420,   ,       &Rcy;,                             "Cyrillic capital letter ER"
5,     0x211c,  ,       &Re;,                              "real part symbol",                                                          "real part symbol"
5,     0x220b,  ,       &ReverseElement;,                  "like backwards epsilon",                                                    "contains as member, normally use html4 <span class=""entity"">&amp;ni;</span>"
5,     0x21cb,  ,       &ReverseEquilibrium;,              "leftwards harpoon over rightwards harpoon"
5,     0x296f,  ,       &ReverseUpEquilibrium;,            "downwards harpoon with barb left beside upwards harpoon with barb right"
5,     0x211c,  ,       &Rfr;,                             "real part symbol",                                                          "real part symbol"
4XG,   0x3a1,   ,       &Rho;,                             "Greek capital letter Rho"
5,     0x27e9,  ,       &RightAngleBracket;,               "right angle bracket"
5,     0x2192,  ,       &RightArrow;,                      "rightwards arrow",                                                          "normally use html4 <span class=""entity"">&amp;rarr;</span>"
5,     0x21e5,  ,       &RightArrowBar;,                   "rightwards arrow to bar"
5,     0x21c4,  ,       &RightArrowLeftArrow;,             "rightwards arrow over leftwards arrow"
5,     0x2309,  ,       &RightCeiling;,                    "right ceiling",                                                             "apl downstile"
5,     0x27e7,  ,       &RightDoubleBracket;,              "mathematical right white square bracket"
5,     0x295d,  ,       &RightDownTeeVector;,              "downwards harpoon with barb right from bar"
5,     0x21c2,  ,       &RightDownVector;,                 "downwards harpoon with barb rightwards"
5,     0x2955,  ,       &RightDownVectorBar;,              "downwards harpoon with barb right to bar"
5,     0x230b,  ,       &RightFloor;,                      "right floor"
5,     0x22a2,  ,       &RightTee;,                        "right tack"
5,     0x21a6,  ,       &RightTeeArrow;,                   "rightwards arrow from bar"
5,     0x295b,  ,       &RightTeeVector;,                  "rightwards harpoon with barb up from bar"
5,     0x22b3,  ,       &RightTriangle;,                   "contains as normal subgroup"
5,     0x29d0,  ,       &RightTriangleBar;,                "vertical bar beside right triangle"
5,     0x22b5,  ,       &RightTriangleEqual;,              "contains as normal subgroup or equal to"
5,     0x294f,  ,       &RightUpDownVector;,               "up barb right down barb right harpoon"
5,     0x295c,  ,       &RightUpTeeVector;,                "upwards harpoon with barb right from bar"
5,     0x21be,  ,       &RightUpVector;,                   "upwards harpoon with barb rightwards"
5,     0x2954,  ,       &RightUpVectorBar;,                "upwards harpoon with barb right to bar"
5,     0x21c0,  ,       &RightVector;,                     "rightwards harpoon with barb upwards"
5,     0x2953,  ,       &RightVectorBar;,                  "rightwards harpoon with barb up to bar"
5,     0x21d2,  ,       &Rightarrow;,                      "rightwards double arrow"
5,     0x211d,  ,       &Ropf;,                            "double struck capital R",                                                   "Real numbers"
5,     0x2970,  ,       &RoundImplies;,                    "right double arrow with rounded head"
5,     0x21db,  ,       &Rrightarrow;,                     "rightwards triple arrow"
5,     0x211b,  ,       &Rscr;,                            "Script capital letter R",                                                   "Riemann integral"
5,     0x21b1,  ,       &Rsh;,                             "upwards arrow with tip rightwards"
5,     0x29f4,  ,       &RuleDelayed;,                     "rule-delayed"
5C,    0x429,   ,       &SHCHcy;,                          "Cyrillic capital letter SHCHA"
5C,    0x428,   ,       &SHcy;,                            "Cyrillic capital letter SHA"
5C,    0x42c,   ,       &SOFTcy;,                          "Cyrillic capital soft sign"
5,     0x15a,   ,       &Sacute;,                          "Latin capital letter S with acute"
5,     0x2abc,  ,       &Sc;,                              "double succeeds"
4XL,   0x160,   ,       &Scaron;,                          "Latin capital letter S with caron"
5,     0x15e,   ,       &Scedil;,                          "Latin capital letter S with cedilla"
5,     0x15c,   ,       &Scirc;,                           "Latin capital letter S with circumflex"
5C,    0x421,   ,       &Scy;,                             "Cyrillic capital letter ES"
5,     0x1d516, ,       &Sfr;,                             "Fraktur S"
5,     0x2193,  ,       &ShortDownArrow;,                  "downwards arrow",                                                           "normally use html4 <span class=""entity"">&amp;darr;</span>"
5,     0x2190,  ,       &ShortLeftArrow;,                  "leftwards arrow",                                                           "normally use html4 <span class=""entity"">&amp;larr;</span>"
5,     0x2192,  ,       &ShortRightArrow;,                 "rightwards arrow",                                                          "normally use html4 <span class=""entity"">&amp;rarr;</span>"
5,     0x2191,  ,       &ShortUpArrow;,                    "upwards arrow",                                                             "normally use html4 <span class=""entity"">&amp;uarr;</span>"
4XG,   0x3a3,   ,       &Sigma;,                           "Greek capital letter Sigma",                                                "like <span class=""entity"">&amp;sum;</span>"
5,     0x2218,  ,       &SmallCircle;,                     "ring operator"
5,     0x1d54a, ,       &Sopf;,                            "double struck capital S"
5,     0x221a,  ,       &Sqrt;,                            "square root, radical sign",                                                 "radical sign"
5,     0x25a1,  ,       &Square;,                          "white square"
5,     0x2293,  ,       &SquareIntersection;,              "square cap"
5,     0x228f,  ,       &SquareSubset;,                    "square image of"
5,     0x2291,  ,       &SquareSubsetEqual;,               "square image of or equal to"
5,     0x2290,  ,       &SquareSuperset;,                  "square original of"
5,     0x2292,  ,       &SquareSupersetEqual;,             "square original of or equal to"
5,     0x2294,  ,       &SquareUnion;,                     "square cup"
5,     0x1d4ae, ,       &Sscr;,                            "Script capital letter S"
5,     0x22c6,  ,       &Star;,                            "star operator"
5,     0x22d0,  ,       &Sub;,                             "double subset"
5,     0x22d0,  ,       &Subset;,                          "double subset"
5,     0x2286,  ,       &SubsetEqual;,                     "subset of or equal to",                                                     "set theory"
5,     0x227b,  ,       &Succeeds;,                        "succeeds"
5,     0x2ab0,  ,       &SucceedsEqual;,                   "succeeds above single-line equals sign"
5,     0x227d,  ,       &SucceedsSlantEqual;,              "succeeds or equal to"
5,     0x227f,  ,       &SucceedsTilde;,                   "succeeds or equivalent to"
5,     0x220b,  ,       &SuchThat;,                        "contains as member, looks like backwards epsilon",                          "such that, normally use html4 <span class=""entity"">&amp;ni;</span>"
5,     0x2211,  ,       &Sum;,                             "n-ary summation",                                                           "normally use html4 <span class=""entity"">&amp;sum;</span>"
5,     0x22d1,  ,       &Sup;,                             "double superset"
5,     0x2283,  ,       &Superset;,                        "superset of",                                                               "set theory, does not mean superscript."
5,     0x2287,  ,       &SupersetEqual;,                   "superset of or equal to",                                                   "set theory"
5,     0x22d1,  ,       &Supset;,                          "double superset"
4XL,   0xde,    ,       &THORN;,                           "Latin capital letter Thorn"
5,     0x2122,  ,       &TRADE;,                           "trademark sign",                                                            "normally use html4 <span class=""entity"">&amp;trade;</span>"
5C,    0x40b,   ,       &TSHcy;,                           "Cyrillic capital letter TSH"
5C,    0x426,   ,       &TScy;,                            "Cyrillic capital letter TSE"
5,     0x9,     ,       &Tab;,                             "tab"
4XG,   0x3a4,   ,       &Tau;,                             "Greek capital letter Tau"
5,     0x164,   ,       &Tcaron;,                          "Latin capital letter T with caron"
5,     0x162,   ,       &Tcedil;,                          "Latin capital letter T with cedilla"
5C,    0x422,   ,       &Tcy;,                             "Cyrillic capital letter TE"
5,     0x1d517, ,       &Tfr;,                             "Fraktur T"
5,     0x2234,  ,       &Therefore;,                       "therefore, three dots",                                                     "normally use html4 <span class=""entity"">&amp;there4;</span>"
4XG,   0x398,   ,       &Theta;,                           "Greek capital letter Theta"
5b,    0x205f,  0x200a, &ThickSpace;,                      "thick space",                                                               "&rarr;&ThickSpace;&larr;"
5b,    0x2009,  ,       &ThinSpace;,                       "thin space",                                                                "&rarr;&ThinSpace;&larr;<wbr>normally use html4 <span class=""entity"">&amp;thinsp;</span>"
5,     0x223c,  ,       &Tilde;,                           "tilde operator",                                                            "varies with, similar to, see ~ and <span class=""entity"">&amp;tilde;</span>"
5,     0x2243,  ,       &TildeEqual;,                      "asymptotically equal to"
5,     0x2245,  ,       &TildeFullEqual;,                  "approximately equal to"
5,     0x2248,  ,       &TildeTilde;,                      "almost equal to",                                                           "almost equal to"
5,     0x1d54b, ,       &Topf;,                            "double struck capital T"
5,     0x20db,  ,       &TripleDot;,                       "three dots above",                                                          "third derivative"
5,     0x1d4af, ,       &Tscr;,                            "Script capital letter T"
5,     0x166,   ,       &Tstrok;,                          "Latin capital letter T with stroke"
4XL,   0xda,    ,       &Uacute;,                          "Latin capital letter U with acute"
5,     0x219f,  ,       &Uarr;,                            "upwards two headed arrow"
5,     0x2949,  ,       &Uarrocir;,                        "upwards two-headed arrow from small circle"
5C,    0x40e,   ,       &Ubrcy;,                           "Cyrillic U capital letter breve"
5,     0x16c,   ,       &Ubreve;,                          "Latin capital letter U with breve"
4XL,   0xdb,    ,       &Ucirc;,                           "Latin capital letter U with circumflex"
5C,    0x423,   ,       &Ucy;,                             "Cyrillic capital letter U"
5,     0x170,   ,       &Udblac;,                          "Latin capital letter U with double acute"
5,     0x1d518, ,       &Ufr;,                             "Fraktur U"
4XL,   0xd9,    ,       &Ugrave;,                          "Latin capital letter U with grave"
5,     0x16a,   ,       &Umacr;,                           "Latin capital letter U with macron"
5,     0x5f,    ,       &UnderBar;,                        "low line, combining",                                                       "was 0x00332"
5,     0x23df,  ,       &UnderBrace;,                      "bottom curly bracket"
5,     0x23b5,  ,       &UnderBracket;,                    "bottom square bracket"
5,     0x23dd,  ,       &UnderParenthesis;,                "bottom parenthesis"
5,     0x22c3,  ,       &Union;,                           "n-ary union",                                                               "set union"
5,     0x228e,  ,       &UnionPlus;,                       "multiset union"
5,     0x172,   ,       &Uogon;,                           "Latin capital letter U ogonek"
5,     0x1d54c, ,       &Uopf;,                            "double struck capital U"
5,     0x2191,  ,       &UpArrow;,                         "upwards arrow",                                                             "normally use html4 <span class=""entity"">&amp;uarr;</span>"
5,     0x2912,  ,       &UpArrowBar;,                      "upwards arrow to bar"
5,     0x21c5,  ,       &UpArrowDownArrow;,                "upwards arrow leftwards of downwards arrow"
5,     0x2195,  ,       &UpDownArrow;,                     "up down arrow"
5,     0x296e,  ,       &UpEquilibrium;,                   "upwards harpoon with barb left beside downwards harpoon with barb right"
5,     0x22a5,  ,       &UpTee;,                           "up tack, orthogonal to, perpendicular"
5,     0x21a5,  ,       &UpTeeArrow;,                      "upwards arrow from bar"
5,     0x21d1,  ,       &Uparrow;,                         "upwards double arrow"
5,     0x21d5,  ,       &Updownarrow;,                     "up down double arrow"
5,     0x2196,  ,       &UpperLeftArrow;,                  "north west arrow"
5,     0x2197,  ,       &UpperRightArrow;,                 "north east arrow"
5,     0x3d2,   ,       &Upsi;,                            "Greek upsilon with hook symbol"
4XG,   0x3a5,   ,       &Upsilon;,                         "Greek capital letter Upsilon"
5,     0x16e,   ,       &Uring;,                           "Latin capital letter U with ring above"
5,     0x1d4b0, ,       &Uscr;,                            "Script capital letter U"
5,     0x168,   ,       &Utilde;,                          "Latin capital letter U with tilde"
4XL,   0xdc,    ,       &Uuml;,                            "Latin capital letter U with diaeresis",                                     "umlaut, with raised two dots"
5,     0x22ab,  ,       &VDash;,                           "double vertical bar double right turnstile"
5,     0x2aeb,  ,       &Vbar;,                            "double up tack"
5C,    0x412,   ,       &Vcy;,                             "Cyrillic capital letter VE"
5,     0x22a9,  ,       &Vdash;,                           "forces"
5,     0x2ae6,  ,       &Vdashl;,                          "long dash from left member of double vertical"
5,     0x22c1,  ,       &Vee;,                             "n-ary logical or"
5,     0x2016,  ,       &Verbar;,                          "double vertical line"
5,     0x2016,  ,       &Vert;,                            "double vertical line"
5,     0x2223,  ,       &VerticalBar;,                     "divides"
5,     0x7c,    ,       &VerticalLine;,                    "ordinary vertical bar |",                                                   "normally just code as |"
5,     0x2758,  ,       &VerticalSeparator;,               "light vertical bar"
5,     0x2240,  ,       &VerticalTilde;,                   "wreath product"
5b,    0x200a,  ,       &VeryThinSpace;,                   "hair space",                                                                "&rarr;&VeryThinSpace;&larr;"
5,     0x1d519, ,       &Vfr;,                             "Fraktur V"
5,     0x1d54d, ,       &Vopf;,                            "double struck capital V"
5,     0x1d4b1, ,       &Vscr;,                            "Script capital letter V"
5,     0x22aa,  ,       &Vvdash;,                          "triple vertical bar right turnstile"
5,     0x174,   ,       &Wcirc;,                           "Latin capital letter W with circumflex"
5,     0x22c0,  ,       &Wedge;,                           "n-ary logical and"
5,     0x1d51a, ,       &Wfr;,                             "Fraktur W"
5,     0x1d54e, ,       &Wopf;,                            "double struck capital W"
5,     0x1d4b2, ,       &Wscr;,                            "Script capital letter W"
5,     0x1d51b, ,       &Xfr;,                             "Fraktur X"
4XG,   0x39e,   ,       &Xi;,                              "Greek capital letter Xi"
5,     0x1d54f, ,       &Xopf;,                            "double struck capital I"
5,     0x1d4b3, ,       &Xscr;,                            "Script capital letter X"
5C,    0x42f,   ,       &YAcy;,                            "Cyrillic capital letter YA"
5C,    0x407,   ,       &YIcy;,                            "Cyrillic capital letter YI"
5C,    0x42e,   ,       &YUcy;,                            "Cyrillic capital letter YU"
4XL,   0xdd,    ,       &Yacute;,                          "Latin capital letter Y with acute"
5,     0x176,   ,       &Ycirc;,                           "Latin capital letter Y with circumflex"
5C,    0x42b,   ,       &Ycy;,                             "Cyrillic capital letter YERU"
5,     0x1d51c, ,       &Yfr;,                             "Fraktur Z"
5,     0x1d550, ,       &Yopf;,                            "double struck capital Y"
5,     0x1d4b4, ,       &Yscr;,                            "Script capital letter Y"
4XL,   0x178,   ,       &Yuml;,                            "Latin capital letter Y with diaeresis",                                     "umlaut, with raised two dots"
5C,    0x416,   ,       &ZHcy;,                            "Cyrillic capital letter ZHE"
5,     0x179,   ,       &Zacute;,                          "Latin capital letter Z with acute"
5,     0x17d,   ,       &Zcaron;,                          "Latin capital letter Z with caron"
5C,    0x417,   ,       &Zcy;,                             "Cyrillic capital letter ZE"
5,     0x17b,   ,       &Zdot;,                            "Latin capital letter Z with a dot"
5b,    0x200b,  ,       &ZeroWidthSpace;,                  "zero width space",                                                          "&rarr;&ZeroWidthSpace;&larr;"
4XG,   0x396,   ,       &Zeta;,                            "Greek capital letter Zeta"
5,     0x2128,  ,       &Zfr;,                             "black-letter capital z"
5,     0x2124,  ,       &Zopf;,                            "double struck capital Z"
5,     0x1d4b5, ,       &Zscr;,                            "Script capital letter Z"
4Xl,   0xe1,    ,       &aacute;,                          "Latin small letter a with acute"
5,     0x103,   ,       &abreve;,                          "Latin small letter A breve"
5,     0x223e,  ,       &ac;,                              "inverted lazy s"
5,     0x223e,  0x333,  &acE;,                             "inverted lazy s over an equal sign"
5,     0x223f,  ,       &acd;,                             "sine wave",                                                                 "ac power"
4Xl,   0xe2,    ,       &acirc;,                           "Latin small letter a with circumflex"
4Xsqd, 0xb4,    ,       &acute;,                           "acute accent",                                                              "spacing acute, not dead key"
5c,    0x430,   ,       &acy;,                             "Cyrillic small letter a"
4Xl,   0xe6,    ,       &aelig;,                           "Latin lowercase ligature ae"
5,     0x2061,  ,       &af;,                              "function application"
5,     0x1d51e, ,       &afr;,                             "Fraktur a"
4Xl,   0xe0,    ,       &agrave;,                          "Latin small letter a with grave"
4Xs,   0x2135,  ,       &alefsym;,                         "alef symbol",                                                               "first transfinite cardinal, note spelling <span class=""entity"">&amp;ale<strong>f</strong>sym;</span> not <span class=""entity"">&amp;ale<strong>ph</strong>sym;</span>."
5,     0x2135,  ,       &aleph;,                           "alef symbol",                                                               "normally use html4 <span class=""entity"">&amp;alefsym;</span>"
4XG,   0x3b1,   ,       &alpha;,                           "Greek small letter alpha"
5,     0x101,   ,       &amacr;,                           "Latin small letter a macron"
5,     0x2a3f,  ,       &amalg;,                           "amalgamation or coproduct"
4Xs,   0x26,    ,       &amp;,                             "ampersand"
4Xs,   0x2227,  ,       &and;,                             "logical and",                                                               "upside down v wedge, not &amp;."
5,     0x2a55,  ,       &andand;,                          "two intersecting logical and"
5,     0x2a5c,  ,       &andd;,                            "logical and with horizontal dash"
5,     0x2a58,  ,       &andslope;,                        "sloping large and"
5,     0x2a5a,  ,       &andv;,                            "logical and with middle stem"
4Xs,   0x2220,  ,       &ang;,                             "angle"
5,     0x29a4,  ,       &ange;,                            "angle with underbar"
5,     0x2220,  ,       &angle;,                           "angle",                                                                     "normally use html4 <span class=""entity"">&amp;ang;</span>"
5,     0x2221,  ,       &angmsd;,                          "measured angle"
5,     0x29a8,  ,       &angmsdaa;,                        "measured angle with open arm ending in arrow pointing up and right"
5,     0x29a9,  ,       &angmsdab;,                        "measured angle with open arm ending in arrow pointing up and left"
5,     0x29aa,  ,       &angmsdac;,                        "measured angle with open arm ending in arrow pointing down and right"
5,     0x29ab,  ,       &angmsdad;,                        "measured angle with open arm ending in arrow pointing down and left"
5,     0x29ac,  ,       &angmsdae;,                        "measured angle with open arm ending in arrow pointing right and up"
5,     0x29ad,  ,       &angmsdaf;,                        "measured angle with open arm ending in arrow pointing left and up"
5,     0x29ae,  ,       &angmsdag;,                        "measured angle with open arm ending in arrow pointing right and down"
5,     0x29af,  ,       &angmsdah;,                        "measured angle with open arm ending in arrow pointing left and down"
5,     0x221f,  ,       &angrt;,                           "right angle"
5,     0x22be,  ,       &angrtvb;,                         "right angle with arc"
5,     0x299d,  ,       &angrtvbd;,                        "measured right angle with dot"
5,     0x2222,  ,       &angsph;,                          "spherical angle"
5,     0xc5,    ,       &angst;,                           "A-circle",                                                                  "was 0x0212b, Angstroms"
5,     0x237c,  ,       &angzarr;,                         "right angle with downwards zigzag arrow"
5,     0x105,   ,       &aogon;,                           "Latin small letter a ogonek"
5,     0x1d552, ,       &aopf;,                            "double struck small a"
5,     0x2248,  ,       &ap;,                              "almost equal to",                                                           "almost equal to"
5,     0x2a70,  ,       &apE;,                             "approximately equal or equal to"
5,     0x2a6f,  ,       &apacir;,                          "almost equal to with circumflex accent"
5,     0x224a,  ,       &ape;,                             "almost equal or equal to"
5,     0x224b,  ,       &apid;,                            "triple tilde"
5,     0x27,    ,       &apos;,                            "apostrophe",                                                                "normally just code as the ' character."
5,     0x2248,  ,       &approx;,                          "almost equal to",                                                           "almost equal to"
5,     0x224a,  ,       &approxeq;,                        "almost equal or equal to"
4Xl,   0xe5,    ,       &aring;,                           "Latin small letter a with ring above"
5,     0x1d4b6, ,       &ascr;,                            "Script small letter a"
5,     0x2a,    ,       &ast;,                             "ordinary star",                                                             "normally code as *"
4Xs,   0x2248,  ,       &asymp;,                           "asymptotic to",                                                             "almost equal to"
5,     0x224d,  ,       &asympeq;,                         "equivalent to"
4Xl,   0xe3,    ,       &atilde;,                          "Latin small letter a with tilde"
4Xl,   0xe4,    ,       &auml;,                            "Latin small letter a with diaeresis",                                       "umlaut, with raised two dots"
5,     0x2233,  ,       &awconint;,                        "anticlockwise contour integral"
5,     0x2a11,  ,       &awint;,                           "anticlockwise integration"
5,     0x2aed,  ,       &bNot;,                            "reversed double stroke not sign"
5,     0x224c,  ,       &backcong;,                        "all equal to"
5,     0x3f6,   ,       &backepsilon;,                     "reverse epsilon"
5,     0x2035,  ,       &backprime;,                       "reversed prime"
5,     0x223d,  ,       &backsim;,                         "reversed tilde"
5,     0x22cd,  ,       &backsimeq;,                       "reversed tilde equals"
5,     0x22bd,  ,       &barvee;,                          "nor"
5,     0x2305,  ,       &barwed;,                          "projective"
5,     0x2305,  ,       &barwedge;,                        "projective"
5,     0x23b5,  ,       &bbrk;,                            "bottom square bracket"
5,     0x23b6,  ,       &bbrktbrk;,                        "bottom square bracket over top square bracket"
5,     0x224c,  ,       &bcong;,                           "all equal to"
5c,    0x431,   ,       &bcy;,                             "Cyrillic small letter be"
4Xsq,  0x201e,  ,       &bdquo;,                           "double low-99 quotation mark"
5,     0x2235,  ,       &becaus;,                          "because, three dots, like upside down therefore",                           "because"
5,     0x2235,  ,       &because;,                         "because, three dots, like upside down therefore",                           "because"
5,     0x29b0,  ,       &bemptyv;,                         "reversed empty set"
5,     0x3f6,   ,       &bepsi;,                           "reverse epsilon"
5,     0x212c,  ,       &bernou;,                          "script capital b"
4XG,   0x3b2,   ,       &beta;,                            "Greek small letter beta"
5,     0x2136,  ,       &beth;,                            "Hebrew Bet",                                                                "Bet, second transfinite cardinal"
5,     0x226c,  ,       &between;,                         "between"
5,     0x1d51f, ,       &bfr;,                             "Fraktur b"
5,     0x22c2,  ,       &bigcap;,                          "n-ary intersection",                                                        "set intersection"
5,     0x25ef,  ,       &bigcirc;,                         "large circumflex"
5,     0x22c3,  ,       &bigcup;,                          "n-ary union",                                                               "set union"
5,     0x2a00,  ,       &bigodot;,                         "n-ary circled dot operator"
5,     0x2a01,  ,       &bigoplus;,                        "n-ary circled plus operator"
5,     0x2a02,  ,       &bigotimes;,                       "n-ary circled times operator"
5,     0x2a06,  ,       &bigsqcup;,                        "n-ary square union operator"
5,     0x2605,  ,       &bigstar;,                         "large star"
5,     0x25bd,  ,       &bigtriangledown;,                 "white down-pointing triangle"
5,     0x25b3,  ,       &bigtriangleup;,                   "white up-pointing triangle"
5,     0x2a04,  ,       &biguplus;,                        "n-ary union operator with plus"
5,     0x22c1,  ,       &bigvee;,                          "n-ary logical or"
5,     0x22c0,  ,       &bigwedge;,                        "n-ary logical and"
5,     0x290d,  ,       &bkarow;,                          "rightwards double dash arrow"
5,     0x29eb,  ,       &blacklozenge;,                    "filled lozenge"
5,     0x25aa,  ,       &blacksquare;,                     "black small square"
5,     0x25b4,  ,       &blacktriangle;,                   "black up-pointing small triangle"
5,     0x25be,  ,       &blacktriangledown;,               "black down-pointing small triangle"
5,     0x25c2,  ,       &blacktriangleleft;,               "black left-pointing small triangle"
5,     0x25b8,  ,       &blacktriangleright;,              "black right-pointing small triangle"
5,     0x2423,  ,       &blank;,                           "open box"
5,     0x2592,  ,       &blk12;,                           "medium shade"
5,     0x2591,  ,       &blk14;,                           "light shade"
5,     0x2593,  ,       &blk34;,                           "dark shade"
5,     0x2588,  ,       &block;,                           "full block"
5,     0x3d,    0x20e5, &bne;,                             "equal with backslash overstrike"
5,     0x2261,  0x20e5, &bnequiv;,                         "triple-bar equals with backlash"
5,     0x2310,  ,       &bnot;,                            "reversed not sign"
5,     0x1d553, ,       &bopf;,                            "double struck small b"
5,     0x22a5,  ,       &bot;,                             "up tack, orthogonal to, perpendicular"
5,     0x22a5,  ,       &bottom;,                          "up tack, orthogonal to, perpendicular"
5,     0x22c8,  ,       &bowtie;,                          "bowtie"
5,     0x2557,  ,       &boxDL;,                           "box drawings double down and left"
5,     0x2554,  ,       &boxDR;,                           "box drawings double down and right"
5,     0x2556,  ,       &boxDl;,                           "box drawings down double and left single"
5,     0x2553,  ,       &boxDr;,                           "box drawings down double and right single"
5,     0x2550,  ,       &boxH;,                            "box drawings double horizontal"
5,     0x2566,  ,       &boxHD;,                           "box drawings double down and horizontal"
5,     0x2569,  ,       &boxHU;,                           "box drawings double up and horizontal"
5,     0x2564,  ,       &boxHd;,                           "box drawings down single and horizontal double"
5,     0x2567,  ,       &boxHu;,                           "box drawings up single and horizontal double"
5,     0x255d,  ,       &boxUL;,                           "box drawings double up and left"
5,     0x255a,  ,       &boxUR;,                           "box drawings double up and right"
5,     0x255c,  ,       &boxUl;,                           "box drawings up double and left single"
5,     0x2559,  ,       &boxUr;,                           "box drawings up double and right single"
5,     0x2551,  ,       &boxV;,                            "box drawings double vertical"
5,     0x256c,  ,       &boxVH;,                           "box drawings double vertical and horizontal"
5,     0x2563,  ,       &boxVL;,                           "box drawings double vertical and left"
5,     0x2560,  ,       &boxVR;,                           "box drawings double vertical and right"
5,     0x256b,  ,       &boxVh;,                           "box drawings vertical double and horizontal single"
5,     0x2562,  ,       &boxVl;,                           "box drawings vertical double and left single"
5,     0x255f,  ,       &boxVr;,                           "box drawings vertical double and right single"
5,     0x29c9,  ,       &boxbox;,                          "two joined squares"
5,     0x2555,  ,       &boxdL;,                           "box drawings down single and left double"
5,     0x2552,  ,       &boxdR;,                           "box drawings down single and right double"
5,     0x2510,  ,       &boxdl;,                           "box drawings light down and left"
5,     0x250c,  ,       &boxdr;,                           "box drawings light down and right"
5,     0x2500,  ,       &boxh;,                            "box drawings light horizontal"
5,     0x2565,  ,       &boxhD;,                           "box drawings down double and horizontal single"
5,     0x2568,  ,       &boxhU;,                           "box drawings up double and horizontal single"
5,     0x252c,  ,       &boxhd;,                           "box drawings light down and horizontal"
5,     0x2534,  ,       &boxhu;,                           "box drawings light up and horizontal"
5,     0x229f,  ,       &boxminus;,                        "squared minus"
5,     0x229e,  ,       &boxplus;,                         "squared plus"
5,     0x22a0,  ,       &boxtimes;,                        "squared times"
5,     0x255b,  ,       &boxuL;,                           "box drawings up single and left double"
5,     0x2558,  ,       &boxuR;,                           "box drawings up single and right double"
5,     0x2518,  ,       &boxul;,                           "box drawings light up and left"
5,     0x2514,  ,       &boxur;,                           "box drawings light up and right"
5,     0x2502,  ,       &boxv;,                            "box drawings light vertical"
5,     0x256a,  ,       &boxvH;,                           "box drawings vertical single and horizontal double"
5,     0x2561,  ,       &boxvL;,                           "box drawings vertical single and left double"
5,     0x255e,  ,       &boxvR;,                           "box drawings vertical single and right double"
5,     0x253c,  ,       &boxvh;,                           "box drawings light vertical and horizontal"
5,     0x2524,  ,       &boxvl;,                           "box drawings light vertical and left"
5,     0x251c,  ,       &boxvr;,                           "box drawings light vertical and right"
5,     0x2035,  ,       &bprime;,                          "reversed prime"
5,     0x2d8,   ,       &breve;,                           "breve"
4Xs,   0xa6,    ,       &brvbar;,                          "broken bar"
5,     0x1d4b7, ,       &bscr;,                            "Script small letter a"
5,     0x204f,  ,       &bsemi;,                           "reversed semicolon"
5,     0x223d,  ,       &bsim;,                            "reversed tilde"
5,     0x22cd,  ,       &bsime;,                           "reversed tilde equals"
5,     0x5c,    ,       &bsol;,                            "ordinary backslash \",                                                      "normally just code as \"
5,     0x29c5,  ,       &bsolb;,                           "squared falling diagonal slash"
5,     0x27c8,  ,       &bsolhsub;,                        "subset plus backslash"
4Xs,   0x2022,  ,       &bull;,                            "bullet",                                                                    "black small circle"
5,     0x2022,  ,       &bullet;,                          "bullet",                                                                    "normally use html4 <span class=""entity"">&amp;bull;</span>"
5,     0x224e,  ,       &bump;,                            "geometrically equivalent to"
5,     0x2aae,  ,       &bumpE;,                           "equals sign with bumpy above"
5,     0x224f,  ,       &bumpe;,                           "difference between"
5,     0x224f,  ,       &bumpeq;,                          "difference between"
5,     0x107,   ,       &cacute;,                          "Latin small letter c with acute"
4Xs,   0x2229,  ,       &cap;,                             "intersection",                                                              "set theory, upside down U cap shape"
5,     0x2a44,  ,       &capand;,                          "intersection with logical and"
5,     0x2a49,  ,       &capbrcup;,                        "intersection above bar above union"
5,     0x2a4b,  ,       &capcap;,                          "intersection beside and joined with intersection"
5,     0x2a47,  ,       &capcup;,                          "intersection above union"
5,     0x2a40,  ,       &capdot;,                          "intersection with dot"
5,     0x2229,  0xfe00, &caps;,                            "intersection"
5,     0x2041,  ,       &caret;,                           "caret insertion point"
5d,    0x2c7,   ,       &caron;,                           "caron accent by itself"
5,     0x2a4d,  ,       &ccaps;,                           "closed intersection with serifs"
5,     0x10d,   ,       &ccaron;,                          "Latin small letter c with caron"
4Xl,   0xe7,    ,       &ccedil;,                          "Latin small letter c with cedilla"
